id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
1b0386aa8f373bf2,"J Delanoy hates jews, I once heard him say Hitler wasn't a bad guy. I heard he attends clan meetings to pick up other guys",1,0,0,0,0,0
2c31411f70d15113,"""

 TARPhilippines 

You might want to read this (also I put up the other sandbox for speedy but it was declined).— (琉竜) """,0,0,0,0,0,0
0e7d10fe0f075999,"WikiProject Business & Economics|class=|importance=}}

{{",0,0,0,0,0,0
23bece2a2f72ba60,"""
""""and the lead spokesperson in the current battle with the BitTorrent technology invented by Bram Cohen. """"These claims (by Torrentspy) are false. Torrentspy is trying to obscure the facts to hide the fact that they are facilitating thievery. We are confident that our lawsuit against them will be successful because the law is on our side.""""[1]""""
Is that at all relevant? The section is about leadership, and then it suddenly starts on about BitTorrent.
Shouldn't be there, but I am not sure enough to delete it myself.
Opinions?
 

""",0,0,0,0,0,0
7f8de96af9d1f8ec,"""
Hi, I think I was weak support on your last RFA because your CSD work needed improvement. I've had a look through the recent stuff and yes I'm happy with the improvement. ''SpielChequers'' """,0,0,0,0,0,0
fc8c89aa390cec13,"or  can someone please any my block review. Since you two were involved in the block, I thought one of you could. I did what Swarm told me so can I at least have the condolence of a response?",0,0,0,0,0,0
0aff900699d4c148,"""

 Osli73 is wrong, yet another time! 

You stated that this statement is not in reference to the ICTY: 

""""By seeking to eliminate a part of the Bosnian Muslims, the Bosnian Serb forces committed genocide.""""

Yet, another time, I am proving you wrong, read here: 
http://www.un.org/icty/krstic/Appeal/judgement/krs-aj040419e.htm  """,0,0,0,0,0,0
89b2b07448f6302c,"""

 Id est vs Illud est 

On 19th October, someone revised the page to change """"i.e."""" from the standard, accepted """"id est"""" to """"illus est"""", but did not update the footnote about """"i.e."""" vs """"e.g."""", leaving it stating """"id est"""".

If every other site and dictionary is wrong and """"i.e."""" really is """"illud est"""" and not """"id est"""", should there not be a note pointing this out under the entry, so people realise why the definition given isn't what they expect?

Or is this simply a mistake? """"illud est"""" is valid Latin, but I don't see any indication that it's the expansion of """"i.e.""""

 """,0,0,0,0,0,0
ea9d3ea1a1ab3456,"Response: Thank you for posting on my talk page Captain, where I will tell you my honest opinion: In my opinion, you and Isotope and Feldspar and Transfinite and others are doing damage control for industry regarding Sweetest Day. Please stop removing neutral sourced factual information from the Sweetest Day article. Thank you.",0,0,0,0,0,0
7946376d7f021f40,"What about Louis winning a Pulitzer Prize, yet not knowing how many 'f's in catastrophic? pretty inconsistant",0,0,0,0,0,0
4810713a3868c57f,"Lol,
I would find it odd, but nothing on Wikipedia surprises me that while the whole Duke nonrape was about people being “falsely accused”, Duke53 , W and others are more than willing to “falsely accuse” Crystal of being a liar. 

If you have any evidence that she is a liar, I suggest you go to the NCDA. Likewise, I may have a theory that many of the people here are liars, but I give the benefit of the doubt that they are “mistaken” and if were being checked into the mental hospital – I would give the possibility of crazy/delusional. 

Passive voice English lesson for the average teenager Wikipedian:

Iraq was falsely accused of having weapons of mass destruction. = true 

Bush HONESTLY accused Iraq of….., but Bush was mistaken.  = true if Bush thought it was TRUE

Bush FASLELY accused Iraq of…  = false if Bush thought it was True 

The first and third are not the same, and only a liar or fool would try to pass them off as the same. 

Stay in school instead of wasting you time trying to write an “encyclopedia” by fools.",0,0,0,0,0,0
fd2c839db613ccd1,"Strategy Rap

This isn't even slightly encyclopaedic and can't stay in the namespace, but it's too good to just void so I am pasting it here (which is somebody's cue to tell me it charted in several states and isn't remotely original but what the feck? O) ):

Bullys who are not physically tormenting you are quite easy to deal with... just say to them wow thats so original did you think of that all by yourself and just walk away with your head held high. Never let anybody tell you are somebody less then great. Everybody is great in their own way. And just remember your not alone in this world so dont ever feel like you have to walk alone. 

~*~If you dont know me Dont judge me
nobody said you had to love me 
if ur going to talk and hate
make sure your facts are strait
cause wat you think i am
Chances are im not.~*~
~*~ Life you gotta take the good with the bad 
smile with the sad 
love with you got 
and remember what you had
learn to forgive but never forget 
learn from you mistakes 
but never regret 
people change things go wrong 
just remember life goes on.... ~*~
~*~ Call me a slut,
call me a whore, 
call me a bitch, 
ive heard it all before, 
say that i am fake, 
say that i lie, 
say that i am hated, 
say what you want, 
you wont see me cry, 
cause i know none of it is true, 
cause calling me all this shit, 
what the f*ck does that make you....~*",0,0,0,0,0,0
d44b7ef22df26a11,"""

Actually a better reference would have been WP:DENY or some of the referenced essays.    talk/contrib """,0,0,0,0,0,0
1191e7540d6f2801,I would consider it informing oyu on policies and responding to your snide remarks not nagging you.,0,0,0,0,0,0
42c32394a06d7300,"Essam Bakhashwein's page 

https://m.facebook.com/Essam-Bakhashweins-Page-1665961160309216/",0,0,0,0,0,0
f9d8872944694907,I put in a request on the page you indicated. Thanks.,0,0,0,0,0,0
745af918e9a26ff4,"&

In 2004 Duke’s bodyguard, roommate, and longtime associate by the name of Roy Armstrong made a bid for the United States House of Representatives to serve Louisiana's First Congressional District. Armstrong lost the election handily to Bobby Jindal, an Indian-American despite Duke acting as the head campaign advisor.",0,0,0,0,0,0
470c4094459a7f1e,":Texas Governor's School 2009
A tag has been placed on Texas Governor's School 2009, requesting that it be speedily deleted from Wikipedia. This has been done under the criteria for speedy deletion, because the article seems to be blatant advertising that only promotes a company, product, group, service or person and would need to be fundamentally rewritten in order to become an encyclopedia article. Please read the general criteria for speedy deletion, particularly item 11, as well as the guidelines on spam. 

If you can indicate why the subject of this article is not blatant advertising, you may contest the tagging. To do this, please add  on the top of Texas Governor's School 2009 and leave a note on the article's talk page explaining your position. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would help make it encyclopedic, as well as adding any citations from independent reliable sources to ensure that the article will be verifiable. Feel free to leave a note on my talk page if you have any questions about this.|",0,0,0,0,0,0
9fd0e42e0c6bf4d2,"Yes you made a mistake 

The whole article is there to discredit Leuchter, thus It needs to be rewritten on the basis of NPOV, my edits are there just to balance things out a bit 62.255.104.106",0,0,0,0,0,0
c8757572bacb0563,"Your new food list articles 
Regarding:

 List of dried foods
 List of fish sauces
 List of mustard brands

They are fantastic!!! Well done!!!!! I'll see what I can find in China to add in the way of photos. Best wishes,",0,0,0,0,0,0
ba0631f10c73369c,"""

 Article needs overhaul 
 This pages need serious considerations of revisal.  

An ethnic group means sharing a large element of genetic relation amongst its members. Afghans (Tajiks included) are closer related to Northwest South Asian populations GENETICALLY, than to Iranian populations. 

http://www.zackvision.com/wp-content/uploads/2011/02/genome_Zack_Full.txt.cleaned_BGA_4.png

Iranians, on the other hand, genetically cluster with South Caucasians, Anatolians, and Mesopotamians. The only relation Tajiks have with Persian Iranians is a shared language and somewhat-shared literary culture. Other than that, the genetics prove that they are not closely related groups.  — Preceding unsigned comment added by  (talk • contribs)  

 This pages need serious considerations of revisal.  

i agree, this article need serious consideration as soon as possible for revisal

the article is totally misleading. tajiks and afghans should have their own article and like other nations, persians (or iranians) should have an article of their own. perisan is only an ancient name for iranians. please consider correcting the article.  — Preceding unsigned comment added by  (talk • contribs)  

Exactly, this really is extremely misleading. There already is a """"Persian language"""" page- the ethnicities are distinct.  — Preceding unsigned comment added by  (talk • contribs)  

 request of an administrator  

Please revert this article, this article is full of errors. iranians and afghans are two different nationalities and ethnicities. they can not be mixed according to wikipedia rules and according to the fact that persian (iranians) and afghans are not the same thing and can not be in the same category. thank you  

 Second Paragraph Should Be Deleted 

""""Afghanis, better known as Afghoonis or Efis and Afaghaneh, are not part of the Persian people and they are acting as wannabe persians, they are not proud of their nation and we Iranians hate them hate them hate them.""""

This should be taken out of the article, for obvious reasons/
  

 afghoonis are not Persians 

afghanis are not persians, austrians speak german but are not germans and they do not consider themselves as germans, they are neither considered germans by the people of germany, the people of switzerland speak french but they are only swiss and it is wrong to call the swiss peoiple as french people. the people of belgium speak dutch, but they are not dutch or netherlanders, the people of brazil speak portuguese but they are not portuguese people. they are brazilians speaking portuguese. the people of ghana speak english but they are not english. and finally the afghans speak a dialect of persian. but they are not persians racially or ethnically or historically. afghans are ethnically and racially a mixed nation. the tajiks, are related to people of central asia, to the people of uzbekistan, turkmenistan and tajikistan. the tajiks of afghanistan look exactly the same as tajik and uzbeks because they are the same. the hazaras are not related to the iranian or persian race, they are of mongol origin, their hazaragi language which is a dialect of dari language, is heavily mixed with the momgolian languiage, their look and appearence attest to the fact that they are only assimilated mongols. even the word hazara is a millitary unit which describe that they were a part of  the mongol chengiz khan army who destroyed civilization of iran including nishabur and tus and many other cities of khorasan. (khorasan is in iran and is iranian, not afghani or afghanistan). 

tajiks are iranized or persianized central asians, like uzbeks are turkified central asian people. tajik is NOT a synonym of persian or iranian, tajik only refered to people of central asia which became iranized,",0,0,0,0,0,0
eddfceee2f25f160,"Well yes it is repetitive, but that's because some statements are not addressed. In such  discussions one should speak about the facts (not about the individuals) but one should also listen

No I don't want to include the actor model in GR as you say (I have said this at least 3 times).Yes Hewitt sounds cranky at times, but as far as the category itself he's got a point.
My only comment was that the category relativistic information science is meaningful (see my comments above). Whether you or anybody else in GR doesn't like it, that's another matter. The category is called relativistic information science (not GR information science).
The only other person on WP who asked me about my credentials was a crank on a rather infamous discussion on Bell's theorem.
For whatever it's worth to you, I have a (not recent) PhD from Harvard. I do research in quantum information although I am pretty knowledgeable in PDE's and C*-algebras (of course without authentication there is no way to prove this so this somewhat pointless).
 Do you seriously think that I would be participating in this discussion if I didn't know about the difference between GR and SR?
 Anyway this irrelevant, since arguments should stand on their own.",0,0,0,0,0,0
1b4ba3833209422b,"Hello==

Please don't make false accusations of vandalism. Thank you.

==",0,0,0,0,0,0
f6e0d5de09525553,"Image Offered 

I've uploaded the following image. This is offered as I think it shows the Oratory's position on the coast consistent with use as a beacon, gives an impression of it's placement on one of the IOW's highest points and shows the tiered construction.",0,0,0,0,0,0
2779828d95c8eee1,"Fisting 

What is your obsession with posting photos of yourself engaged in this disgusting act??",1,0,0,0,0,0
1b0d5719b4743c8f,"Your stalker friend is back 
The hostile user you defended is engaging in stalking and hostile behavior again. I realize you refuse to accept responsibility for your own actions previously, will now be different? You CAN choose the option of blocking viewpoints that differ from your own, *again*.129.133.124.199",0,0,0,0,0,0
28e32b72cf4a6eab,REDIRECT Talk:España F.C. (Usulután),0,0,0,0,0,0
ee171507c464671c,"Thanks x 73 

I wasn't going to send thank-you cards, but the emotional impact of hitting WP:100 (and doing so unanimously!) changed my mind. So I appreciate your confidence in me at RFA (even if it seemed redundant to you), and hope you'll let me know if I can do anything for you in the future. Cheers!  'blis",0,0,0,0,0,0
0234df6ba6f24dc8,"YOUR INFORMATIONS ARE MISLEADING AND FULL OF ERRORS.  

YOUR INFORMATIONS ARE MISLEADING AND FULL OF ERRORS. IF THIS IS THE WAY YOU SERVE PEOPLE, I PITY THEM FOR BEING BRAINWASHED WITH LIES OF YOU.",1,0,0,0,0,0
118b208284bb9a2e,"""

 Census Wars  
Could something be added to the rivalry section about the so called """"Census War"""" that happend in the late 19th century? 71.34.12.212  """,0,0,0,0,0,0
4a6e04a154c23439,"""
I am surprised this article hasn't been improved by oversight. I don't think it blatantly violates neutrality  it's not exactly out there selling the military brat lifestyle. Rather, it really seems to exhibit unbecoming defensiveness  """"being a military brat isn't as bad as you think  no, really, don't go, I'll tell you why"""". It's unfortunate that this tone comes through because it really doesn't need to be there.  | Talk """,0,0,0,0,0,0
c0f80b59af307b66,"""

 AN discussion 

Hi A930913. There's currently a discussion about BracketBot at the administrators' noticeboard - see WP:AN#BracketBot. Sorry you're receiving this late - it looks like the original poster forgot to notify you. Best — '''''''''' ♪ talk ♪ """,0,0,0,0,0,0
e88a1c322de462f2,"You seem to have something against me. If you give me your address, I could come round and try to drive some sense into your brain with my mallet.",1,0,0,0,0,0
9cd5c0cac4c1d173,"Dumb Bastard

What is an ass-berger?",1,0,1,0,1,0
8a4c5570bd881237,and the solution to the problem just gets harder,0,0,0,0,0,0
0dd1f5471453ace7,"Are you anti-polish? 

I ask this because you are listed at  (  |  |  )",0,0,0,0,0,0
faa71abc04c43d6a,"Kinky FAC 

I'll be along asap. Sorry for delay - I forgot.",0,0,0,0,0,0
0e1ee25f463d7863,"Edit: nvm, its back -.-",0,0,0,0,0,0
3f6a8974c773f7a1,"Err.. no, there really is'nt any objectionable content on this show.  Are you thinking of Beavis and Butthead?",0,0,0,0,0,0
293f6b03f419b672,"In fairness Melvin seems very engaged. Bacon was a very charasmatic man, and I guess thats one of the reasons Freud dropped him.",0,0,0,0,0,0
3864704ed6ddd808,"""This picture is have some mistakes. I am a muslim and I go to mosque every friday, and I want to inform you there no marbles on the floor. Turkish mosques are covered with carpets. Also the jannisaries never forced to convert Islam. Because they are slaves and Ottomans did'nt care their religious beliefs. 

Janissary doesnt mean """"soldier of victory"""". That is not """"yeniç(there is no such wor 'yeniç' in turkish) eri(that means 'man' in old turkish but we use it now for soldiers)"""" , that is """"yeni(new) çeri(soldier)"""".  You can look here: [Dictionary(Officam Turkish Goverment Dictionary)]

 
 

""",0,0,0,0,0,0
23be6ccc90e88d68,"references and article structure
Fornara 95  contains all the relevant ancient sources on this topic.  For discussion see Meiggs' chapter on this topic in Athenian Empire (1972) as well as Badian From Plataea to Potidaea (1993) chapter 1.  This article should be aware that there is  no scholarly consensus on this topic.  No peaces, one peace or two peaces are all arguable stances to have.  The article should give reference to the main primary evidence and outline possible solutions.  Since there is no agreement on whether there was a peace, the 'effects of the peace' content (towards the end of the current text) should be presented rather as 'developments a peace with Persia could be used to explain'.",0,0,0,0,0,0
ef920ca30f58f00a,"""

 August 2010 
 Please stop. If you continue to blank out or remove portions of page content, templates or other materials from Wikipedia, as you did to Nandamuri Balakrishna, you may be blocked from editing.  Pro 
If this is a shared IP address, and you didn't make the edit, consider creating an account for yourself so you can avoid further irrelevant notices.""",0,0,0,0,0,0
377f2f9d9320d496,"""

Serious warning
""""Didn't appear constructive"""" is too weak of a warning for this edit. You tried to add an image of a living person under the heading of """"Ugliness"""". If you try something like that again, you'll be blocked from editing.  | talk .""",0,0,0,0,0,0
4bba1c4544a9a16f,"See the intro to Ramon Quiroga, which mentions a lesser offense simply because of its notability.",0,0,0,0,0,0
61e6fc0dc894b009,"Good idea to move the page of hatred towards the bot, now when new people come on here to complain they will not realise the extent to which this bot is despised. Well done, between that tactic and Durin, this useless bot has a real future!",0,0,0,0,0,0
ed8375db84013990,"""
I have no idea why you continue to want to discuss singles as a concept to me. I don't care. All I want is a source to settle the dispute. If there's a source that defines those LP songs as a single, great, problem solved, present it to the articles talk page. If not, you just wasted a lot of your time.   msg me """,0,0,0,0,0,0
3065e22d470d1660,"This is quite literally the most poorly worded Wikipedia article I have ever encountered.  I understand that English may have been anything but a native language to some of the contributors, but this article could use some editorial assistance from someone who is fluent in both English and the subject matter.",0,0,0,0,0,0
3d81bdf1780d0955,"Shes reportedly conceiding defeat tonight,http://www.cbc.ca/world/story/2008/06/03/clinton-race.html, She gave up",0,0,0,0,0,0
0f79097a951c2ee0,MARK SWEEP IS A WANKER'''''',1,0,0,0,0,0
c543cc92c27a3c0e,"""

Image copyright problem with Image:Ulster and delaware -30.jpg
 
Thanks for uploading Image:Ulster and delaware -30.jpg. However, the image may soon be deleted unless we can determine the copyright holder and copyright status. The Wikimedia Foundation is very careful about the images included in Wikipedia because of copyright law (see Wikipedia's Copyright policy).

The copyright holder is usually the creator, the creator's employer, or the last person who was transferred ownership rights. Copyright information on images is signified using copyright templates. The three basic license types on Wikipedia are open content, public domain, and fair use. Find the appropriate template in Wikipedia:Image copyright tags and place it on the image page like this: {{TemplateName}}.

Please signify the copyright information on any other images you have uploaded or will upload. Remember that images without this important information can be deleted by an administrator. If you have any questions, feel free to contact me, or ask them at the Image legality questions page. Thank you.  (T/C) """,0,0,0,0,0,0
758471d210d02079,"""
From OED online: SHED: """"To separate, divide. Now only dial., chiefly in farming uses: To separate (lambs) from the ewes, or (calves) from the cows; to separate (cattle, sheep) from the herd or flock. to shed the shanks (Sc.): to set the legs apart."""" The first date they have for this use is c.1000, but I can't read it.  .""",0,0,0,0,0,0
f7d0c31fcd44c4e6,"""

No problem with a block - gives me time to read up on some stuff. On your advise to contribute to an article, I believe it would be called something ( vandalism?)- don't you agree? Can't figure exactly which comment caused the upset ( The Tomb of ... maybe?), the poppers article, ..... probably just not agreeing with most of the current pet ideas ( I'm shakist on global warming but getting more and more convinced evey day. ) Don't you like the ad hominem of wiki - I've been accused, once I was guilty ( I got frustrated at a blatant lie and deception, but I wouldn't again I hope ), but I think I am more ad hominened against than the ad hominener ). Browsing the editorss pages/comments it appears they seem to dislike the ideas but have a hard time finding a problem ( Do they really think you can cremate a body with it's own fat? This item was finally removed from the article ( Holocaust I think ) but I noticed that it has crept back in ( less prominent but still they wont giveup on Vrba even though Hilberg thinks he is nuts """"unreliable"""". ) I hope that a link to a modern cremation site can clear up the science and facts - however I doubt it ever makes the main article ( which seems immune from the intrusion of science ). I could go on with many more - I always assumed that the talk page was to talk about the subject - not the grammar, etc - If only the same ideas are wanted then maybe the talk pages are redundant - at least on what appears to be politically charged issues. I'll write to Jimbo in a few weeks to see his opinion. Well, good luck - hope it's not too hot out there. """,0,0,0,0,0,0
93eba2b2d3aff27d,"The ranking of city population data is a standard entry among the vast majority of city articles introduction. It is useful to estimate the relative size within a certain framework. The first priority is traditionally the country. Because of Germany´s advanced degree of integration within the EU, this is the second point of reference here. Note that the whole Berlin article profoundly draws data from its EU ties ( Map in infobox, data in Economy section, metropolitan area in intro !) In this respect the EU ranks maintain a certain consistency within the article itself. Because of space 
and relevance restrictions the introduction can´t include endless listings of one city data aspect. The following sentence about the metro area size and rank is the sufficient data to describe the size
of the city population.",0,0,0,0,0,0
7af242ba572935ba,There are a few others about I think like  talk,0,0,0,0,0,0
e30071a825935914,"Just to say again that you have done a very good job on this, Bishonen. As for the Aftermath, maybe we could tack on some of the more usable/useful portions from the old version, as an interim measure, before you or A.N.Other provide us with a possibly definitive account. Just thinking that the users of wikipedia would benefit from some info on Monsieur Hubert and the Monument etc.",0,0,0,0,0,0
ae69b28c0c71262f,"""
There is a process called Wikipedia:Deletion review, but it would be a waste of everyone's time. You'd be better off reading WP:N. You need references. Youtube dos not count.T """,0,0,0,0,0,0
0689570da4c4c09f,"Users at Wikipedia should be cool as a cucumber, and admins much more.",0,0,0,0,0,0
aec9283c4b0a8fc2,Ive moved from denial to anger to confusion. Damn it.,1,0,1,0,0,0
30905e745fc0eed3,This GA nomination is extremely likely to fail. At the moment I'm not sure it deserves its B rating.,0,0,0,0,0,0
783f7fdf9a3cbac1,"You appear to be gone, but ...
Thanks for the explanation you added to the Edinburg, Texas page. When I saw it previously, it made no sense to say Edinburg was named in honor of Chris Filoteo. Your clarification that it was named in honor of someone from Edinburgh, Scotland put everything right.",0,0,0,0,0,0
a76404f4830931ed,"""
A yahoo group cannot be used as a reliable source, so stop using it as one.— dαlus Contribs """,0,0,0,0,0,0
ed8ddcbe11ce3275,"1 August 1919, in the Royal Air Force revamping, Munday was granted a permanent commission in the rank of major.(The London Gazette, 1 August 1919, pp.  9864–9866.) http://www.london-gazette.co.uk/issues/31486/pages/9864 Retrieved 11 August 2011.

On",0,0,0,0,0,0
f930d6aa637b6bfb,"G'day, is there any reason for this HotCat edit? The sentence now lacks a bit of meaning. Cheers",0,0,0,0,0,0
45aedc61768932e4,".
 Generally I will reply on this page if you leave a message",0,0,0,0,0,0
88fac04045c33d6b,"""

I have not yet seen Risker to talk to her yet. Be patient.  talk """,0,0,0,0,0,0
6190692d5354d9c3,"""

 MoS unprotect? 

Darkfrog24 responded to your question on his talk page as follows: """"I don't quite understand what you're getting at with regard to instability."""" That is not encouraging. After the MoS was protected for edit warring, Darkfrog24 asked if he was one of the edit warriors referred to—after the admin who protected the page warned Darkfrog24 against edit warring on Darkfrog24's talk page. Therefore, his response to your question is not unprecedented. Am I alone in the perception that, on MoS Talk, he argues about practically everything, incessantly, sometimes solely for the pleasure of it? That his agenda is to undermine what little prescription there is in our MoS?  (Talk)  (To preserve the continuity of the conversation, I will watch for your reply here on your Talk page.)""",0,0,0,0,0,0
d1f09ddab4db55aa,"cool, I want to leave the link here so I can use it to store stuff while I digitize it.",0,0,0,0,0,0
0c2ce47a3d1c078e,"That sounds good to me, and is supported by WP:WordsToAvoid. Go for it.",0,0,0,0,0,0
7255639c317890da,"""45, 3 January 2013 (UTC)

In any case Depardieu has not renounced French citizenship   
This article/reference disagrees with that: http://www.dailymail.co.uk/tvshowbiz/article-2251340/Adieu-France-Gerard-Depardieu-lands-Rome-renouncing-French-citizenship.html -  
 You shouldn't trust rags like The Daily Mail… (212.7.192.145  )
Seriously, i don't know why i even try. Next you know, all newspapers are """"rags"""" and diplomatic sources such as the Kremlin website are not reliable... Oh wait... We already went to that stage. -  
 As I explained above, the Daily Mail  - a notoriously unreliable English newspaper - 's article is from 20 December and is talking about the earlier controversy about Depardieu saying he was going to renounce French nationality.  It was impossible for this to be true since he did not have any other nationality to fall back on.    

Alledgely claims by Depardieu's Agent

Will the honourable gentleman behind IP 87.67.143.211 post ANY KIND OF SOURCE to back his claim, or will you just continue vandalizing the article and removing content and references? -  

Depardieu is a French actor having his legal residence in Belgium. That's all for the moment

1. France did not remove Depardieu's citizenship yet (otherwise, where is the source?).

2. Depardieu never applied for Russian citizenship.

3. Ask your Prof. of International Law (I did).

4. See here: http://www.spiegel.de/kultur/gesellschaft/filmstar-gerard-depardieu-von-putin-zum-russen-ernannt-a-875537.html): “Die Formulierung des Kreml, wonach Depardieu einen Antrag auf Einbürgerung gestellt hatte, wurde von einem Assistenten des Schauspielers dementiert.“

In English: The formulation of the Kremlin, that Depardieu had filed an application for naturalization, was denied by an assistant of the actor.

So yes: the Kremlin lied.

5. Lock this article once and for all for the rest of the month.

6. Ask yourself: If tomorrow, every country of the world offer Depardieu a passport, what do you do? Will you consider he's a Afghanisto-Albanio-Algerio-Andorro-Angolo-Antiguo-Barbudo-Argentino-Armenio-Australio-Austrio-Azerbaijo-Bahamo-Bahro-Banglado-Barbado-Belaro-Belgo-Belizo-Benino-Bhutano-Bolivio-………-Zambio-Zimbabwean actor?
This is nonsense. Putin thinking he's God doesn't rule out international law.

(212.7.192.145  )
Don't worry, we have it under control, totally agree with you, one user is crusading to insert this material and is about to get blocked, methinks. Cheers!  Parley! 18:""",0,0,0,0,0,0
c80191a7e1fa1782,"Confusions

There have been many confusions over which war Hannibal fought in, the main argument is; did he fight in the first or Second Punic War? I have recently edited the article to say that he fought in the Second, I know this from many sources and logically deduced that he could not have possible fought in the first Punic war. The First Punic War was 264 - 241 BC, Hannibal had only been born in 247 BC, and could not have commanded or fought at the age of six.",0,0,0,0,0,0
e12cc867dcd89a69,Aren't you afraid your party will end in bloodshed?,0,0,0,0,0,0
a242f922c06bfef2,"""
PS: Sorry, but I forgot to mention that I was referring to the article's talk page above, of course. As for how Medeis gets along with others, just take a look at his talk page. I'm not the only one. And, to correct myself, it should have been """"But that particular page seems to be one that is """"owned"""""""". The """"owners"""" - if I'm right about this - don't bother with answering, they leave that to Medeis, or rather leave it to him to revert any disagreeable changes, like calling a hypothesis a hypothesis instead of a proven fact. One of the contributors has a vested interest as a researcher in this particular field.  Cheerio   """,0,0,0,0,0,0
aabd5cd92fec3807,"""
But Lostpedia has an article on Wikipedia, so whats so wrong about linking to that? And why do you link to the official ABC Wiki just because its official, when it to is user oriented and as much as a """"hodge podge"""" of information as Wikipedia or Lostpedia?  """,0,0,0,0,0,0
9af2fcbf6ce1c4f5,""":::::::Well, you have long given me a headache, and it doesn't seem that you are ever going to fully understand why you've been wrong to remove this information. So I should stop replying to you and let you get the last word here on your talk page. However, you did state """"For some of the claims, there are evidence, but others, there are not."""" So that's a start to  you seemingly acknowledging your belief that there is some valid evidence for the material you dispute.  

The text doesn't state that """"men [don't know] how to."""" It states something that Kinsey concluded, and it is clearly attributed to Kinsey  """"Kinsey attributed this difference to female partners knowing more about women's sexuality and how to optimize women's sexual satisfaction than male partners do."""" We are allowed to mention researchers' conclusions, and this conclusion by Kinsey is especially relevant to the text. It's also what I just stated above: """"Obviously, women generally know what makes other women feel good sexually, which is what the researchers are saying."""" It is your opinion and a case-by-case basis that """"having orgasms most of the time during sex does not equal sexual satisfaction in a relationship."""" I state that because it's not the same case for everyone. It is also your opinion that lesbians experience less sexual satisfaction in a relationship. The sources you kept removing state the very opposite of what you assert about sexual satisfication in lesbian relationships. And because they do, you've asserted that they are biased and/or unreliable. They are not. Those sources are what most of the research states about sexual satisfaction in lesbian relationships. Most of the sources do not state what Schwartz stated about sexual satisfaction in lesbian relationships. Not even half of reliable sources state that. Her view is a minority view, and it's also an outdated view because of what I've noted already. It hasn't been replicated. New research on lesbian sexuality consistently reports the opposite of Schwartz's assertion about sexual satisfaction in lesbian relationships. And I reiterate that Schwartz was focusing on long-term lesbian relationships, not just on lesbian relationships in general.   

The article is not a comparison article. It mentions a few comparisons to heterosexual sex in the Research section because these comparisons are notable and especially relevant to the topic. This is because researchers have often studied that aspect of lesbian sexuality, to help them better understand it as compared to heterosexual sexual activity. They obviously didn't see that it was needed or especially relevant to compare lesbian sexual satisfaction to gay male sexual satisfaction. And since gay male couples don't include women, I can see why they felt that way. They were comparing how women are sexually satisfied by a different sex/gender. They brought heterosexual couples into it. It wasn't Wikipedia that did that. And we should report on it because they did and made it a big part of studies on lesbian sexuality. Simply listing stats doesn't sufficiently inform readers of this information, unless those stats are as detailed as the text. And you really need to stop citing that discredited Schwartz study as though it is a majority or widely held view among researchers. It isn't. But I agree that it should be included in the article. 

We don't have to list stats for the lines you quoted above. What we have to do is follow the sources. If the sources had stats, then maybe we would include those. But including them also doesn't mean that they would be traded out for the text material. The """"Other elements of lesbian sexual encounters include more full-body sexual contact"""" line is about lesbians only, and it's supported by two reliable sources. I understand that you take objection with that paragraph because it's stating that women in same-sex sexual relationships are more satisfied, sexually and in life in general, but it's what the sources say. Still, it would probably be better to attribute that to the author(s) reporting it. We don't have to present a survey that asked heterosexual women and lesbian women their sexual satisfaction levels. That is covered by the sources, and only material especially relevant to the topic of lesbian sexual practices should be included. And, yeah, you have made claims. And, no, you don't present sources. Not generally. For sources, all you've done is repeatedly note the Schwartz study, no matter how many times I point out to you that it is discredited, and you state that """"many other sources"""" show the opposite of the material you kept removing. If there were many other sources of such nature, you'd be able to present one other than the Schwartz study, which is not an opposing study (as in a study directly going against what the studies in the article have found). As for adding claims to the article, you changed wordin",0,0,0,0,0,0
6e7bffcb8e70d57a,"Why 

How come when I use Wikipedia it still gives me false or outdated infomation??? Arnt you supposed to stop that!?

76.67.105.188",0,0,0,0,0,0
bce236fd8dffe6c4,I don't understand Sir. Whatever did I do wrong?,0,0,0,0,0,0
6436a6f730ecaef8,So how's work at Flame PR? 89.242.91.197,0,0,0,0,0,0
cb6f48d76b054eb3,"""

 Please do not vandalize pages, as you did with this edit to The Tyra Banks Show. If you continue to do so, you will be blocked from editing.    """,0,0,0,0,0,0
2c88e787b3933f56,"Never mind, but if you have time or are involved in the Macedonian or Slovenian Wikipedias, could you make a mirror article? Thanks. Alex",0,0,0,0,0,0
07b938723e4a6eec,"""
OK, it looks like slp has made some further comments at the article for us to work on, so a week or so would be fine. Sorry to look like I'm haranguing.  ¡digame! """,0,0,0,0,0,0
0cb9c942e154ca4c,Funny stuff. Really funny stuff. Maybe the funniest stuff all year. Have fun editing master Admin. Cheers.,0,0,0,0,0,0
a9c12c4bc76920f3,"""

 Abuse 

Hi Ancient apparition. I see that you announce you're a member of the Wikipedia Abuse Response Team. Is this the kind of thing you guys target? 

Could you explain – I'm curious.  (talk) """,0,0,0,0,0,0
